,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,url,viewer,new_title,hashtag,countTweet,countAccountReview,countHashReview,ratingNoTweet_q,ratingHashReview_q,ratingLike_q,ratingView_q,ratingAdd2Fav_q,ratingWebsite,finalRating1,finalRating1_w,finalRating2,finalRating2_w,finalRating3,finalRating3_w
45,Prim. Rose,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,5,แครี่ สาวน้อยผู้โดนจับมาฝึกฝนเพื่อให้เป็นนักฆ่าที่เก่งที่สุด ไม่มีใครสามารถล้มเธอได้จนในวันหนึ่งเธอไ,1.0,จบ,2.0,https://cdn.readawrite.com/articles/401/400365/thumbnail/small.gif,2.0,"นิยายแฟนตาซี,ปีศาจ,สงคราม,เวทมนตร์,โรงเรียน",นํ้าตาเทวทูต,https://www.readawrite.com/a/1z9bt0,86,,,,,,0.0,0.0,2.5,2.0,1.25,1.9,1.2,1.2,1.4,1.5,1.9,1.9
46,billzaa,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,8,เเนนเป็นเด็กผู้หญิงคนหนึ่งที่มีความฝันอันยิ่งใหญ่ที่จะไปเที่ยวดิสนีย์เเลนด์เเละสุดท้ายเด็กผู้หญิงคนน,0.0,จบ,0.0,https://cdn.readawrite.com/articles/387/386274/thumbnail/small.gif,3.0,"นิยายแฟนตาซี,ผจญภัย",ความฝันของเเนนในวัยเด็ก,https://www.readawrite.com/a/1z90be,182,,,,,,0.0,0.0,3.75,3.0,1.25,2.7,1.6,1.7,2.0,2.1,2.7,2.6
47,คุณหมีน้อย!!!,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,2,"คุโรซากิ นางิสะ หนึ่งในคนที่ถูกเรียกไปยังดินแดนแห่งใหม่ ""ข้าคือเทพที่อยู่อาศัยเขตแดนสีเหลือง"" ข้าจะใ",1.0,จบ,0.0,https://cdn.readawrite.com/articles/507/506404/thumbnail/small.gif,2.0,"เวทมนตร์,นิยายแฟนตาซี,ต่างโลก,เกมชีวิต,ตำนาน,เทพเจ้า,ปีศาจ",ข้าจะให้พรเจ้าสามข้อ ท่านเทพ!! ข้าขอพรเพิ่มอีกหนึ่งข้อได้หรือไม่,https://www.readawrite.com/a/2zbsdo,126,,,,,,0.0,0.0,2.5,2.0,1.25,1.9,1.2,1.2,1.4,1.5,1.9,1.9
48,HuaWaeN,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,76,"""ในฐานะที่ฉันเป็นบอดี้การ์ดของเธอ ฉันจะไม่ให้ใครทำอะไรเธอได้เด็ดขาด"" ""ในฐานะคนที่ถูกปกป้องอย่างฉันเอ",23.0,จบ,15.0,https://cdn.readawrite.com/articles/507/506883/thumbnail/small.gif,10.0,"นิยายแฟนตาซี,เวทมนตร์,โรงเรียน,นิยายโรแมนติก,ปีศาจ,Girl Love/Yuri,แอ็คชั่น,ดราม่า,บอดี้การ์ด,การ์ตูน",My birthday gift is a bodyguard | ของขวัญวันเกิดของฉันคือบอดี้การ์ด,https://www.readawrite.com/a/2zbsrd,1851,,,,,,0.0,0.0,5.0,5.0,3.75,4.6,2.8,2.9,3.4,3.6,4.6,4.6
49,Minena,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,2,ในตำนานกล่าวว่าเมื่อผู้พิทักษ์ตื่นขึ้นผู้ใช้ศาสตร์ตราวุธทั้ง6จะออกตามหาผู้พิทักษ์หรือก็คือหัวหน้าหรื,2.0,จบ,1.0,https://cdn.readawrite.com/articles/514/513931/thumbnail/small.gif,1.0,,ตำนานศาสตร์ตราวุธทั้ง6กับผู้พิทักษ์,https://www.readawrite.com/a/2zbyiq,111,,,,,,0.0,0.0,1.25,2.0,1.25,1.5,1.0,1.0,1.1,1.2,1.5,1.5
50,sorunpa,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,สถานที่ในตำนานที่ถูกบันทึกลงบนหนังสือเล่มเก่า แน่ใจแล้วหรือว่ามันไม่เคยมีอยู่จริง “ใต้ผืนพิภพ&,1.0,จบ,1.0,https://cdn.readawrite.com/articles/545/544768/thumbnail/small.gif,0.0,"นิยายแฟนตาซี,ผจญภัย,เวทมนตร์,ต่างโลก",Barriera 1 : Prologue of the truth | ปฐมบทแห่งความจริง,https://www.readawrite.com/a/2zcoos,91,,,,,,0.0,0.0,1.25,2.0,1.25,1.5,1.0,1.0,1.1,1.2,1.5,1.5
51,จอนสมิธ,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,การเดินทางค้ามกาลเวลาเพื่อเปลี่ยนชตากรรมของของผู้เป็นที่รักและผู้คนคนมากมาย,0.0,จบ,0.0,https://cdn.readawrite.com/articles/546/545716/thumbnail/small.gif,0.0,,ผู้พิชิตชตากรรม,https://www.readawrite.com/a/2zcpgv,35,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
52,GhostFlower,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,282,น่านน้ำ สาวน้อยวัย 25 เข้าไปช่วยเพื่อนสาวคนสนิทที่จะโดนเหล็กหล่นใส่หัว แต่ดันถึงคราวซวยกอดกันตายคู่พ,961.0,จบ,26.0,https://cdn.readawrite.com/articles/640/639723/thumbnail/small.gif,185.0,"นิยายแฟนตาซี,ผจญภัย,เวทมนตร์,ต่างโลก,โรงเรียน,สงคราม,ปีศาจ",Magic Land ได้เกิดใหม่ทั้งทีขอไปโลกเวทมนตร์ละกัน (งดอัพสักระยะ),https://www.readawrite.com/a/2zew7s,57785,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
53,Blue Bravenick,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,เมื่อความหวังทั้งหมดของอาณาจักร ถูกฝากเอาไว้กับเด็กผู้หญิงธรรมดาคนหนึ่ง...สู่การผจญภัยที่จะเปลี่ยนชี,11.0,จบ,5.0,https://cdn.readawrite.com/articles/728/727329/thumbnail/small.gif,0.0,"นิยายแฟนตาซี,ทำอาหาร,พ่อครัว,ผจญภัย,สืบสวนสอบสวน,สำนักพิมพ์อาเธน่า,เซนราคุ",(สนพ.อาเธน่า) พ่อครัวแห่งเซนราคุ,https://www.readawrite.com/a/2zgxpt,425,,,,,,0.0,0.0,1.25,4.0,3.75,3.0,1.8,2.0,2.2,2.5,3.0,3.1
54,โซ่ล่ามแมว,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,Deus Adiutor เป็นชื่อลึกลับที่ถูกกล่าวขานกันในกลุ่มเล็กๆ ของผู้รอดชีวิตจากเหตุการณ์ Dimension's Coll,0.0,จบ,3.0,https://cdn.readawrite.com/articles/750/749096/thumbnail/small.gif,0.0,"นิยายแฟนตาซี,ต่างโลก,สงคราม,เวทย์มนต์",Deus Adiutor // Box of Pandora,https://www.readawrite.com/a/2zhghq,61,,,,,,0.0,0.0,1.25,2.0,1.25,1.5,1.0,1.0,1.1,1.2,1.5,1.5
55,สล็อตสีดำ,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,4,"เวทย์มนต์ มังกร ทูตสวรรค์ จอมมาร อะไรกันละเนี่ย ฉัน""ลูซิฟิเนีย""เด็กสาวอายุ15ปี เพราะได้ช่วยเหลือหญิง",16.0,จบ,6.0,https://cdn.readawrite.com/articles/759/758045/thumbnail/small.gif,2.0,"นิยายแฟนตาซี,ผจญภัย,เวทมนตร์,โรงเรียน",Diary\'s Lusifinie บันทึกในโลกเวทย์มนต์,https://www.readawrite.com/a/2zhnsf,474,,,,,,0.0,0.0,2.5,4.0,3.75,3.4,2.0,2.2,2.6,2.7,3.4,3.5
56,Che_nj2,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,3,เพชรกษัตริย์: นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,2.0,จบ,2.0,https://cdn.readawrite.com/articles/835/834280/thumbnail/small.gif,2.0,เงือก / mermaid,เพชรกษัตริย์,https://www.readawrite.com/a/2zjg1k,153,,,,,,0.0,0.0,2.5,3.0,1.25,2.2,1.4,1.4,1.7,1.8,2.2,2.3
57,ลาเต้ปั่นครึ่งช็อต,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,1,"[Sorry, This informations had been deleted]​",3.0,จบ,1.0,https://cdn.readawrite.com/articles/897/896636/thumbnail/small.gif,1.0,,[DELETED]​,https://www.readawrite.com/a/2zkvx6,58,,,,,,0.0,0.0,1.25,1.0,2.5,1.6,1.0,1.0,1.2,1.2,1.6,1.6
58,kinsagi yun,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,60,"เด็กสาวผู้ที่โดนสิบล้อชนตามผลอตนิยายได้มีโอกาศไปเจอกับพระเจ้า และสามารถขอพรได้1ข้อ สิ่งที่เธอขอคือ """,146.0,จบ,8.0,https://cdn.readawrite.com/articles/899/898054/thumbnail/small.gif,40.0,"Girl Love/Yuri,สบายๆ,พี่น้อง,นิยายแฟนตาซี",เกิดใหม่เป็นผู้กล้า? ไม่เอาอ่ะ ขอเป็นน้องสาวพระเจ้าดีกว่า,https://www.readawrite.com/a/2zkx3o,6193,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
59,CN_skyline,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,โชคชะตา จะนำพาให้ทั้งสองมาพบกันเมื่อพวกเขาตามหาสิ่งเดียวกันเจอ!! ต่อให้พวกเขาจะอยู่คนละซีกโลกก็ตาม,2.0,จบ,1.0,https://cdn.readawrite.com/articles/866/865183/thumbnail/small.gif,0.0,"เมืองลับแล,นิยายวาย,แฟนตาซี",เมืองลับแล,https://www.readawrite.com/a/2zk69i,237,,,,,,0.0,0.0,1.25,3.0,1.25,1.8,1.1,1.2,1.4,1.5,1.8,1.9
60,แมวขนยุ่ง,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,4,เธอก็แค่อยากค้าขายในเกมออนไลน์ ใครจะไปรู้ว่าคนอื่นๆ กลับเข้าใจผิดว่าเธอเป็น NPC ไปเสียได้ แต่ก็ดีแล้,7.0,จบ,3.0,https://cdn.readawrite.com/articles/920/919693/thumbnail/small.gif,4.0,,Last Stop: จุดสุดท้ายก่อนชีพวาย,https://www.readawrite.com/a/2zlfqx,119,,,,,,0.0,0.0,3.75,2.0,3.75,3.2,1.9,2.0,2.4,2.4,3.2,3.1
61,ไอคาลิป,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,334,อยู่ ๆเจมม่าก็ได้มาเกิดใหม่ในโลกโอเมก้าเวิร์ส เป็นอัลฟ่าหญิงพี่สาวของพระเอกของเรื่อง ชีวิตเหมือนจะเร,437.0,จบ,17.0,https://cdn.readawrite.com/articles/924/923005/thumbnail/small.gif,148.0,"โอเมกาเวิร์ส,นิยายแฟนตาซี,ต่างโลก",อัลฟ่าหญิง,https://www.readawrite.com/a/2zligk,21087,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
62,GCREST,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,3,(ทดลองอ่าน) Yume 100 ร้อยดวงใจเจ้าชายนิทรา (ฉบับนิยาย),7.0,จบ,9.0,https://cdn.readawrite.com/articles/1054/1053124/thumbnail/small.gif,3.0,,Yume 100 ร้อยดวงใจเจ้าชายนิทรา (ฉบับนิยาย),https://www.readawrite.com/a/2zojo9,506,,,,,,0.0,0.0,3.75,4.0,3.75,3.8,2.3,2.4,2.9,3.0,3.8,3.8
63,しらyuki。,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,1,คุณรู้ไหมในตัวตนของเรานั้นมีอีกหลายเรื่องที่เรายังไม่รู้ ยังไม่เข้าใจเป็นสิ่งที่ลึกลับมากๆ หากวันหนึ,0.0,จบ,1.0,https://cdn.readawrite.com/articles/1087/1086476/thumbnail/small.gif,1.0,"ตัวตน,ลึกลับ,จิตวิญญาณ,บททดสอบ,เวทมนตร์,โลกต่างมิติ",ความลับในตัวตน,https://www.readawrite.com/a/2zpbw6,45,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
64,mii_mikoto,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,1,หลานเจ้าพ่อขอเป็นนักสืบ: นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,2.0,จบ,2.0,https://cdn.readawrite.com/articles/1138/1137240/thumbnail/small.gif,1.0,,หลานเจ้าพ่อขอเป็นนักสืบ,https://www.readawrite.com/a/2zqick,135,,,,,,0.0,0.0,1.25,2.0,1.25,1.5,1.0,1.0,1.1,1.2,1.5,1.5
65,Darkness wolf,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,417,ชีวิตของยูระนั้นสั้นนัก มีคนจะมาจีบตนแล้วแต่กับต้องมาตายซะก่อนและเกิดใหม่ในอีกโลกหนึ่ง ถึงแม้จะยากลำ,1058.0,จบ,73.0,https://cdn.readawrite.com/articles/1149/1148674/thumbnail/small.gif,205.0,"เกิดใหม่,นายเอกเก่ง,พระเอกเก่ง,นิยายวาย,เวทมนตร์,Yaoi/BL,Boy Love/Yaoi,แฟนตาซี / fantasy,นิยายแฟนตาซี,นิยายวายแฟนตาซี",การเกิดใหม่เป็นจอมเวทย์ของผม,https://www.readawrite.com/a/2zqro9,64804,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
